Booking_hotel_id,Booking_hotel_url,cleartrip_hotel_id,TA_hotel_id,cthotel_name,TA_url,Booking_hotel_name,TA_city_name
74046,https://www.booking.com/hotel/in/mohit.en-gb.html,40338,628485,Hotel Mohit,https://www.tripadvisor.in/Hotel_Review-d628485.html,Hotel Mohit,Darjeeling
74209,https://www.booking.com/hotel/in/amarpreet.en-gb.html,40102,479048,Hotel Amarpreet,https://www.tripadvisor.in/Hotel_Review-d479048.html,Amarpreet Hotel,Aurangabad
74705,https://www.booking.com/hotel/in/taj-garden-retreat.en-gb.html,159868,305015,The Taj Gateway Hotel Pasumalai,https://www.tripadvisor.in/Hotel_Review-d305015.html,The Gateway Hotel Pasumalai Madurai,Madurai
74708,https://www.booking.com/hotel/in/taj-savoy.en-gb.html,123320,305031,Taj Savoy Hotel,https://www.tripadvisor.in/Hotel_Review-d305031.html,Taj Savoy Hotel,Ooty
74711,https://www.booking.com/hotel/in/taj-blue-diamond.en-gb.html,51704,305515,Vivanta By Taj Blue Diamond,https://www.tripadvisor.in/Hotel_Review-d305515.html,Vivanta by Taj Blue Diamond,Pune
74712,https://www.booking.com/hotel/in/manjarun.en-gb.html,159931,1194844,The Taj Gateway Hotel Old Port Road,https://www.tripadvisor.in/Hotel_Review-d1194844.html,The Gateway Hotel Old Port Road,Mangalore
74713,https://www.booking.com/hotel/in/gateway-on-athwa-lines.en-gb.html,160634,1216812,The Taj Gateway Hotel Athwalines,https://www.tripadvisor.in/Hotel_Review-d1216812.html,The Gateway Hotel Athwalines,Surat
74715,https://www.booking.com/hotel/in/taj-residency-lucknow.en-gb.html,319615,305014,Vivanta By Taj Gomti Nagar,https://www.tripadvisor.in/Hotel_Review-d305014.html,Vivanta by Taj Gomti Nagar,Lucknow
74716,https://www.booking.com/hotel/in/fisherman-s-cove.en-gb.html,159282,1191267,Vivanta By Taj Fishermans Cove,https://www.tripadvisor.in/Hotel_Review-d1191267.html,Vivanta by Taj Fisherman's Cove,Chennai
74719,https://www.booking.com/hotel/in/fort-aguada-beach-resort.en-gb.html,159591,304837,Vivanta by Taj Fort Aguada,https://www.tripadvisor.in/Hotel_Review-d304837.html,"Taj Fort Aguada Resort & Spa, Goa",Goa
74721,https://www.booking.com/hotel/in/umaid-bhawan-place.en-gb.html,40693,317623,Taj Umaid Bhawan Palace,https://www.tripadvisor.in/Hotel_Review-d317623.html,Umaid Bhawan Palace,Jodhpur
74722,https://www.booking.com/hotel/in/taj-lands-end.en-gb.html,40985,304604,Taj Lands End,https://www.tripadvisor.in/Hotel_Review-d304604.html,Taj Lands End,Mumbai
74727,https://www.booking.com/hotel/in/taj-deccan.en-gb.html,270076,651507,Taj Deccan,https://www.tripadvisor.in/Hotel_Review-d651507.html,Taj Deccan,Hyderabad
74731,https://www.booking.com/hotel/in/taj-west-end.en-gb.html,159153,302147,The Taj West End,https://www.tripadvisor.in/Hotel_Review-d302147.html,Taj West End,Bangalore
74733,https://www.booking.com/hotel/in/taj-residency-ummed.en-gb.html,1357960,304704,The Ummed Ahmedabad(Formerly The Taj Gateway),https://www.tripadvisor.in/Hotel_Review-d304704.html,The Ummed Ahmedabad,Ahmedabad
74735,https://www.booking.com/hotel/in/taj-hari-mahal.en-gb.html,40691,304853,Vivanta By Taj Hari Mahal,https://www.tripadvisor.in/Hotel_Review-d304853.html,Vivanta by Taj Hari Mahal,Jodhpur
74736,https://www.booking.com/hotel/in/taj-president.en-gb.html,40989,304632,Vivanta By Taj-President,https://www.tripadvisor.in/Hotel_Review-d304632.html,Vivanta by Taj President,Mumbai
74737,https://www.booking.com/hotel/in/taj-krishna.en-gb.html,259757,304843,Taj Krishna,https://www.tripadvisor.in/Hotel_Review-d304843.html,Taj Krishna,Hyderabad
74739,https://www.booking.com/hotel/in/taj-residency-bangalore.en-gb.html,316139,304706,Vivanta By Taj-MG Road,https://www.tripadvisor.in/Hotel_Review-d304706.html,Vivanta by Taj M.G. Road,Bangalore
74741,https://www.booking.com/hotel/in/taj-garden-retreat-kottayam.en-gb.html,319613,304860,Vivanta By Taj Kumarakom,https://www.tripadvisor.in/Hotel_Review-d304860.html,Taj Kumarakom Resort and Spa Kerala,Kumarakom
74744,https://www.booking.com/hotel/in/taj-green-cove-resort.en-gb.html,330650,530646,"Vivanta by Taj- Green Cove,Kovalam",https://www.tripadvisor.in/Hotel_Review-d530646.html,Taj Green Cove Resort and Spa Kovalam,Kovalam
74746,https://www.booking.com/hotel/in/taj-malabar.en-gb.html,319614,304809,Vivanta By Taj Malabar,https://www.tripadvisor.in/Hotel_Review-d304809.html,"Taj Malabar Resort & Spa, Cochin.",Kochi
74748,https://www.booking.com/hotel/in/rawal-kot-jaisalmer.en-gb.html,244563,477860,Hotel Rawalkot,https://www.tripadvisor.in/Hotel_Review-d477860.html,Hotel Rawal Kot,Jaisalmer
76741,https://www.booking.com/hotel/in/trident-agra.en-gb.html,40008,300606,"Trident,Agra",https://www.tripadvisor.in/Hotel_Review-d300606.html,Trident Agra,Agra
76806,https://www.booking.com/hotel/in/the-grand-imperial.en-gb.html,41826,671997,The Grand Imperial - Heritage Hotel,https://www.tripadvisor.in/Hotel_Review-d671997.html,The Grand Imperial - Heritage Hotel,Agra
78785,https://www.booking.com/hotel/in/the-oberoi-cecil.en-gb.html,41445,304233,The Oberoi Cecil,https://www.tripadvisor.in/Hotel_Review-d304233.html,The Oberoi Cecil,Shimla
78786,https://www.booking.com/hotel/in/the-oberoi-udaivilas.en-gb.html,41525,302891,The Oberoi Udaivilas,https://www.tripadvisor.in/Hotel_Review-d302891.html,The Oberoi Udaivilas Udaipur,Udaipur
78788,https://www.booking.com/hotel/in/the-oberoi-rajvilas-jaipur.en-gb.html,40611,302892,The Oberoi Rajvilas,https://www.tripadvisor.in/Hotel_Review-d302892.html,The Oberoi Rajvilas Jaipur,Jaipur
78789,https://www.booking.com/hotel/in/wildflower-hall-shimla.en-gb.html,41437,302153,Wildflower Hall,https://www.tripadvisor.in/Hotel_Review-d302153.html,Wildflower Hall Shimla,Shimla
78793,https://www.booking.com/hotel/in/trident-gurgoan.en-gb.html,40496,300603,Trident Gurgaon,https://www.tripadvisor.in/Hotel_Review-d300603.html,Trident Gurgaon,Gurgaon
78794,https://www.booking.com/hotel/in/trident-nariman-point.en-gb.html,40972,472105,Trident Nariman Point Mumbai,https://www.tripadvisor.in/Hotel_Review-d472105.html,Trident Nariman Point,Mumbai
78800,https://www.booking.com/hotel/in/the-oberoi-bangalore.en-gb.html,40128,304212,The Oberoi Bengaluru,https://www.tripadvisor.in/Hotel_Review-d304212.html,The Oberoi Bengaluru,Bangalore
78801,https://www.booking.com/hotel/in/the-oberoi-amarvilas-agra.en-gb.html,40001,302143,The Oberoi Amarvilas,https://www.tripadvisor.in/Hotel_Review-d302143.html,The Oberoi Amarvilas Agra,Agra
172945,https://www.booking.com/hotel/in/the-lemon-tree-chennai.en-gb.html,207080,1382155,Lemon Tree Hotel Chennai,https://www.tripadvisor.in/Hotel_Review-d1382155.html,Lemon Tree Hotel Chennai,Chennai
173287,https://www.booking.com/hotel/in/the-lalit-new-delhi.en-gb.html,41159,299120,The Lalit New Delhi,https://www.tripadvisor.in/Hotel_Review-d299120.html,The LaLiT New Delhi,New Delhi
175369,https://www.booking.com/hotel/in/the-spring-boutique.en-gb.html,314445,1650287,The Spring Hotel,https://www.tripadvisor.in/Hotel_Review-d1650287.html,The Spring Hotel,Chennai
175725,https://www.booking.com/hotel/in/evoma.en-gb.html,122897,628723,Evoma Bangalore,https://www.tripadvisor.in/Hotel_Review-d628723.html,Evoma,Bangalore
191601,https://www.booking.com/hotel/in/mercure-homestead-residences.en-gb.html,206612,1231127,Grand Mercure Bangalore an Accor Hotels Brand,https://www.tripadvisor.in/Hotel_Review-d1231127.html,Grand Mercure Bangalore - an AccorHotels Brand,Bangalore
236957,https://www.booking.com/hotel/in/the-rayal-comforts.en-gb.html,1327290,8649971,The Royal Comfort,https://www.tripadvisor.in/Hotel_Review-d8649971.html,The Royal Comfort,Bangalore
237757,https://www.booking.com/hotel/in/taj-plaza-agra.en-gb.html,41828,667231,Hotel Taj Plaza,https://www.tripadvisor.in/Hotel_Review-d667231.html,Hotel Taj Plaza,Agra
237940,https://www.booking.com/hotel/in/regal-enclave.en-gb.html,79306,655087,Hotel Regal Enclave,https://www.tripadvisor.in/Hotel_Review-d655087.html,Regal Enclave,Mumbai
238987,https://www.booking.com/hotel/in/parle-international-mumbai.en-gb.html,40993,299362,Parle International,https://www.tripadvisor.in/Hotel_Review-d299362.html,Hotel Parle International,Mumbai
239638,https://www.booking.com/hotel/in/la-sapphire-airport.en-gb.html,314518,777810,La Sapphire Hotel,https://www.tripadvisor.in/Hotel_Review-d777810.html,La Sapphire Airport Hotel,New Delhi
239671,https://www.booking.com/hotel/in/vainguinim-valley-resort.en-gb.html,40441,4790311,Chances Resort & Casino,https://www.tripadvisor.in/Hotel_Review-d4790311.html,Chances Resort & Casino,Goa
240190,https://www.booking.com/hotel/in/the-emerald-executive-apartments.en-gb.html,40975,299517,The Emerald Hotel & Service Apartments,https://www.tripadvisor.in/Hotel_Review-d299517.html,Emerald Hotel & Service Apartments,Mumbai
240362,https://www.booking.com/hotel/in/ibis-pune.en-gb.html,314494,1485704,ibis Pune-An AccorHotels Brand,https://www.tripadvisor.in/Hotel_Review-d1485704.html,ibis Pune Viman Nagar- An AccorHotels Brand,Pune
240364,https://www.booking.com/hotel/in/sri-nanak-continental-new-delhi.en-gb.html,41963,599166,Sri Nanak Continental,https://www.tripadvisor.in/Hotel_Review-d599166.html,Hotel Sri Nanak Continental,New Delhi
241283,https://www.booking.com/hotel/in/casa-cottage-banglore.en-gb.html,42855,653907,Casa Cottage,https://www.tripadvisor.in/Hotel_Review-d653907.html,Casa Cottage,Bangalore
241450,https://www.booking.com/hotel/in/the-raj-palace-jaipur.en-gb.html,159780,303021,The Raj Palace,https://www.tripadvisor.in/Hotel_Review-d303021.html,The Raj Palace (Small Luxury Hotels of the World),Jaipur
241756,https://www.booking.com/hotel/in/shantai.en-gb.html,314480,1157676,Shantai Hotel,https://www.tripadvisor.in/Hotel_Review-d1157676.html,Shantai Hotel,Pune
242056,https://www.booking.com/hotel/in/west-end.en-gb.html,40999,309525,West End Hotel,https://www.tripadvisor.in/Hotel_Review-d309525.html,West End Hotel,Mumbai
242059,https://www.booking.com/hotel/in/the-residence-convention-center.en-gb.html,44564,481668,The Residence Hotel & Apartments,https://www.tripadvisor.in/Hotel_Review-d481668.html,The Residence Hotel & Apartments,Mumbai
242461,https://www.booking.com/hotel/in/airport-international.en-gb.html,41912,625627,Hotel Airport International,https://www.tripadvisor.in/Hotel_Review-d625627.html,Hotel Airport International,Mumbai
242463,https://www.booking.com/hotel/in/sarang-palace-jaipur.en-gb.html,40621,623474,Hotel Sarang Palace,https://www.tripadvisor.in/Hotel_Review-d623474.html,Sarang Palace,Jaipur
243753,https://www.booking.com/hotel/in/park-central-comfort-e-suites.en-gb.html,42941,735060,Hotel Park Central,https://www.tripadvisor.in/Hotel_Review-d735060.html,Hotel Park Central Comfort- E- Suites,Pune
243756,https://www.booking.com/hotel/in/phoenix.en-gb.html,50700,1009355,Hotel Phoenix,https://www.tripadvisor.in/Hotel_Review-d1009355.html,Hotel Phoenix,Pune
243822,https://www.booking.com/hotel/in/country-inn-suites-by-carlson-jaipur.en-gb.html,267570,550055,Country Inn Suites by Carlson Jaipur,https://www.tripadvisor.in/Hotel_Review-d550055.html,Radisson Jaipur City Center,Jaipur
244521,https://www.booking.com/hotel/in/the-regale-by-tunga.en-gb.html,247046,1136355,The Regale by Tunga,https://www.tripadvisor.in/Hotel_Review-d1136355.html,The Regale by Tunga,Mumbai
244526,https://www.booking.com/hotel/in/bawa-international.en-gb.html,41040,428572,Bawa International,https://www.tripadvisor.in/Hotel_Review-d428572.html,Hotel Bawa International,Mumbai
244538,https://www.booking.com/hotel/in/bawa-continental.en-gb.html,42696,613221,Bawa Continental,https://www.tripadvisor.in/Hotel_Review-d613221.html,Hotel Bawa Continental,Mumbai
244711,https://www.booking.com/hotel/in/ramee-guestline-juhu-mumbai.en-gb.html,42714,301493,Ramee Guestline Hotel Juhu,https://www.tripadvisor.in/Hotel_Review-d301493.html,Ramee Guestline Hotel Juhu,Mumbai
244714,https://www.booking.com/hotel/in/ramee-guestline-khar-mumbai.en-gb.html,40992,1886863,Ramee Guestline Hotel Khar,https://www.tripadvisor.in/Hotel_Review-d1886863.html,Ramee Guestline Hotel Khar,Mumbai
244749,https://www.booking.com/hotel/in/ramee-guestline-bangalore.en-gb.html,40124,301503,Ramee Guestline Hotel Bangalore,https://www.tripadvisor.in/Hotel_Review-d301503.html,Ramee Guestline Hotel Bangalore,Bangalore
244894,https://www.booking.com/hotel/in/chateau-windsor.en-gb.html,40976,325614,Chateau Windsor Hotel,https://www.tripadvisor.in/Hotel_Review-d325614.html,Chateau Windsor Hotel,Mumbai
244958,https://www.booking.com/hotel/in/royalton-hyderabad-abids.en-gb.html,314663,1785231,Royalton Hyderabad Abids,https://www.tripadvisor.in/Hotel_Review-d1785231.html,Royalton Hyderabad Abids,Hyderabad
245342,https://www.booking.com/hotel/in/peninsula-grand.en-gb.html,41923,658279,Peninsula Grand,https://www.tripadvisor.in/Hotel_Review-d658279.html,Peninsula Grand,Mumbai
246230,https://www.booking.com/hotel/in/grand.en-gb.html,40010,507697,Grand Hotel Agra,https://www.tripadvisor.in/Hotel_Review-d507697.html,Grand Hotel,Agra
246806,https://www.booking.com/hotel/in/ramada-plaza-palm-grove.en-gb.html,41020,307113,Ramada Plaza Palm Grove,https://www.tripadvisor.in/Hotel_Review-d307113.html,Ramada Plaza Palm Grove,Mumbai
249397,https://www.booking.com/hotel/in/umaid-mahal-jaipur.en-gb.html,40620,607867,Umaid Mahal Heritage Castle,https://www.tripadvisor.in/Hotel_Review-d607867.html,Umaid Mahal - Heritage Style Hotel,Jaipur
250432,https://www.booking.com/hotel/in/the-leela-gurgaon-delhi-n-c-r.en-gb.html,301015,1315218,The Leela Ambience Gurgaon Hotel & Residences,https://www.tripadvisor.in/Hotel_Review-d1315218.html,The Leela Ambience Gurgaon Hotel & Residences,Gurgaon
250654,https://www.booking.com/hotel/in/the-golkonda-hyderabad.en-gb.html,42109,1652648,The Golkonda Hyderabad,https://www.tripadvisor.in/Hotel_Review-d1652648.html,The Golkonda Hotel,Hyderabad
250831,https://www.booking.com/hotel/in/monarch-luxur.en-gb.html,41992,735365,Monarch Luxur,https://www.tripadvisor.in/Hotel_Review-d735365.html,Monarch Luxur - Infantry Road,Bangalore
251161,https://www.booking.com/hotel/in/vesta-maurya-palace.en-gb.html,314197,1585867,Hotel Vesta Maurya Palace,https://www.tripadvisor.in/Hotel_Review-d1585867.html,Vesta Maurya Palace,Jaipur
251356,https://www.booking.com/hotel/in/four-points-bengaluru-whitefield.en-gb.html,720899,1048957,Four Points By Sheraton Bengaluru Whitefield,https://www.tripadvisor.in/Hotel_Review-d1048957.html,Four Points by Sheraton Bengaluru Whitefield,Bangalore
251360,https://www.booking.com/hotel/in/grand-hometel.en-gb.html,171489,1135725,Grand Hometel Malad,https://www.tripadvisor.in/Hotel_Review-d1135725.html,Sarovar Grand Hometel,Mumbai
251366,https://www.booking.com/hotel/in/the-peerless-inn.en-gb.html,40800,308575,The Peerless Inn-Sarovar Group Hotel,https://www.tripadvisor.in/Hotel_Review-d308575.html,The Peerless Inn,Kolkata
251652,https://www.booking.com/hotel/in/park-inn-jaipur.en-gb.html,212080,1546212,Park Inn Jaipur,https://www.tripadvisor.in/Hotel_Review-d1546212.html,Park Inn Jaipur,Jaipur
251654,https://www.booking.com/hotel/in/the-leela-goa.en-gb.html,42766,481825,The Leela Goa,https://www.tripadvisor.in/Hotel_Review-d481825.html,The Leela Goa,Goa
251656,https://www.booking.com/hotel/in/aditya-park-hyderabad-hyderabad.en-gb.html,40523,302373,Aditya Park-A Sarovar Portico Hotel,https://www.tripadvisor.in/Hotel_Review-d302373.html,Aditya Park-A Sarovar Portico Hotel,Hyderabad
252104,https://www.booking.com/hotel/in/sun-n-sand-mumbai.en-gb.html,41748,307114,Sun N Sand Hotel Mumbai,https://www.tripadvisor.in/Hotel_Review-d307114.html,Sun-n-Sand Mumbai,Mumbai
253187,https://www.booking.com/hotel/in/the-pride-ahmedabad.en-gb.html,46306,658672,Pride Plaza Hotel Ahmedabad,https://www.tripadvisor.in/Hotel_Review-d658672.html,"Pride Plaza Hotel, Ahmedabad",Ahmedabad
253608,https://www.booking.com/hotel/in/the-pride-nagpur.en-gb.html,41127,671876,The Pride Hotel Nagpur,https://www.tripadvisor.in/Hotel_Review-d671876.html,"The Pride Hotel, Nagpur",Nagpur
253650,https://www.booking.com/hotel/in/the-pride-chennai-chennai.en-gb.html,42160,658764,The Pride Hotel,https://www.tripadvisor.in/Hotel_Review-d658764.html,"The Pride Hotel, Chennai",Chennai
254116,https://www.booking.com/hotel/in/krishna.en-gb.html,321615,1142010,Hotel Krishna,https://www.tripadvisor.in/Hotel_Review-d1142010.html,Hotel Krishna,New Delhi
255412,https://www.booking.com/hotel/in/the-park-navi-mumbai-navi-mumbai.en-gb.html,41931,649118,The Park Navi Mumbai,https://www.tripadvisor.in/Hotel_Review-d649118.html,The Park Navi Mumbai,Navi Mumbai
256073,https://www.booking.com/hotel/in/sunrise.en-gb.html,310480,1488838,Hotel Sunrise,https://www.tripadvisor.in/Hotel_Review-d1488838.html,Hotel Sunrise,New Delhi
256108,https://www.booking.com/hotel/in/the-park-chennai.en-gb.html,40260,301636,The Park Chennai,https://www.tripadvisor.in/Hotel_Review-d301636.html,The Park Chennai,Chennai
256135,https://www.booking.com/hotel/in/suryaa-villa.en-gb.html,314721,1143612,Suryaa Villa-A Classic Heritage Hotel,https://www.tripadvisor.in/Hotel_Review-d1143612.html,Suryaa Villa - A City Centre Hotel,Jaipur
256139,https://www.booking.com/hotel/in/the-park-hyderabad.en-gb.html,310740,1674886,The Park Hyderabad,https://www.tripadvisor.in/Hotel_Review-d1674886.html,The Park Hyderabad,Hyderabad
256271,https://www.booking.com/hotel/in/the-park-kolkata.en-gb.html,40797,301637,The Park Kolkata,https://www.tripadvisor.in/Hotel_Review-d301637.html,The Park Kolkata,Kolkata
257218,https://www.booking.com/hotel/in/airport-residency-and-resort-new-delhi.en-gb.html,295385,1406084,Airport Residency Hotel,https://www.tripadvisor.in/Hotel_Review-d1406084.html,Hotel Airport Residency,New Delhi
257708,https://www.booking.com/hotel/in/nahar-heritage.en-gb.html,40122,656370,Nahar's Heritage Hotel,https://www.tripadvisor.in/Hotel_Review-d656370.html,Nahar Heritage Hotel,Bangalore
258341,https://www.booking.com/hotel/in/the-unicontinental-mumbai.en-gb.html,42708,478849,Hotel Samrat,https://www.tripadvisor.in/Hotel_Review-d478849.html,"The UniContinental, Mumbai",Mumbai
258357,https://www.booking.com/hotel/in/delhi-pride.en-gb.html,320252,1771446,Hotel Delhi Pride,https://www.tripadvisor.in/Hotel_Review-d1771446.html,Hotel Delhi Pride,New Delhi
258716,https://www.booking.com/hotel/in/fortune-select-jp-cosmos.en-gb.html,79905,1141086,Fortune Select JP Cosmos,https://www.tripadvisor.in/Hotel_Review-d1141086.html,Fortune Select JP Cosmos,Bangalore
259230,https://www.booking.com/hotel/in/metro-palace-mumbai.en-gb.html,42704,654550,Hotel Metro Palace,https://www.tripadvisor.in/Hotel_Review-d654550.html,Hotel Metro Palace,Mumbai
259795,https://www.booking.com/hotel/in/krishna-palace-residency.en-gb.html,42703,662139,Krishna Palace Hotel,https://www.tripadvisor.in/Hotel_Review-d662139.html,Krishna Palace Hotel,Mumbai
259846,https://www.booking.com/hotel/in/dee-marks-resorts.en-gb.html,41196,590173,Dee Marks Hotel & Resorts,https://www.tripadvisor.in/Hotel_Review-d590173.html,Dee Marks Airport Hotel & Resorts,New Delhi
260348,https://www.booking.com/hotel/in/tap-gold-crest.en-gb.html,50759,1148029,Hotel TAP Gold Crest,https://www.tripadvisor.in/Hotel_Review-d1148029.html,Hotel T.A.P. Gold Crest,Bangalore
260349,https://www.booking.com/hotel/in/milan-international-mumbai.en-gb.html,41750,654553,Milan International,https://www.tripadvisor.in/Hotel_Review-d654553.html,Hotel Milan International,Mumbai
260826,https://www.booking.com/hotel/in/regency.en-gb.html,730333,1009497,Regency Hotel Nepean Sea Road,https://www.tripadvisor.in/Hotel_Review-d1009497.html,Regency Hotel,Mumbai
261205,https://www.booking.com/hotel/in/four-points-by-sheraton.en-gb.html,308760,1597596,Four Points By Sheraton Jaipur,https://www.tripadvisor.in/Hotel_Review-d1597596.html,"Four Points By Sheraton Jaipur, City Square",Jaipur
261407,https://www.booking.com/hotel/in/impress.en-gb.html,332957,1860208,Hotel Impress,https://www.tripadvisor.in/Hotel_Review-d1860208.html,Airport Hotel Impress,New Delhi
261594,https://www.booking.com/hotel/in/the-accord-metropolitan-chennai.en-gb.html,41639,563845,The Accord Metropolitan,https://www.tripadvisor.in/Hotel_Review-d563845.html,The Accord Metropolitan,Chennai
261607,https://www.booking.com/hotel/in/the-orchid-mumbai.en-gb.html,41003,307105,The Orchid Mumbai,https://www.tripadvisor.in/Hotel_Review-d307105.html,The Orchid - An Ecotel Hotel,Mumbai
261824,https://www.booking.com/hotel/in/siris-18-agra.en-gb.html,211101,1397843,Siris 18,https://www.tripadvisor.in/Hotel_Review-d1397843.html,Siris 18,Agra
261858,https://www.booking.com/hotel/in/howard-park-plaza.en-gb.html,40301,307322,Howard Plaza The Fern Agra,https://www.tripadvisor.in/Hotel_Review-d307322.html,"Howard Plaza The Fern, Agra",Agra
262092,https://www.booking.com/hotel/in/sea-palace.en-gb.html,47812,655094,Sea Palace Hotel,https://www.tripadvisor.in/Hotel_Review-d655094.html,Sea Palace Hotel,Mumbai
262287,https://www.booking.com/hotel/in/fortune-inn-exotica.en-gb.html,315919,1975709,Fortune Inn Exotica Hinjawadi,https://www.tripadvisor.in/Hotel_Review-d1975709.html,Fortune Inn Exotica Hinjawadi,Pune
262710,https://www.booking.com/hotel/in/fortune-select-dasve-lavasa.en-gb.html,211960,1447382,Fortune Select Dasve,https://www.tripadvisor.in/Hotel_Review-d1447382.html,Fortune Select Dasve,Lavasa
262721,https://www.booking.com/hotel/in/the-o-resort-spa.en-gb.html,307260,1629283,The O Hotel,https://www.tripadvisor.in/Hotel_Review-d1629283.html,"The O Hotel Beach Resort & Spa, Goa",Goa
263315,https://www.booking.com/hotel/in/fortune-park-vallabha.en-gb.html,312740,1807372,Fortune Park Vallabha,https://www.tripadvisor.in/Hotel_Review-d1807372.html,Fortune Park Vallabha,Hyderabad
263722,https://www.booking.com/hotel/in/mapple-whitefield-bangalore.en-gb.html,41986,648604,Mapple Express,https://www.tripadvisor.in/Hotel_Review-d648604.html,Mapple Whitefield Bangalore,Bangalore
264197,https://www.booking.com/hotel/in/fortune-park-lakecity.en-gb.html,312400,1812939,Fortune Park Lake City,https://www.tripadvisor.in/Hotel_Review-d1812939.html,Fortune Park Lakecity,Mumbai
264222,https://www.booking.com/hotel/in/chariot-beach-resort.en-gb.html,42281,1181612,Chariot Beach Resort,https://www.tripadvisor.in/Hotel_Review-d1181612.html,Chariot Beach Resort,Mahabalipuram
264249,https://www.booking.com/hotel/in/the-ambassador.en-gb.html,40998,1534164,The Ambassador,https://www.tripadvisor.in/Hotel_Review-d1534164.html,The Ambassador - Marine Drive,Mumbai
264709,https://www.booking.com/hotel/in/ambassador-pallava.en-gb.html,40250,455686,The Ambassador Pallava,https://www.tripadvisor.in/Hotel_Review-d455686.html,Ambassador Pallava,Chennai
264718,https://www.booking.com/hotel/in/ambassador-ajanta.en-gb.html,40103,447371,Ajanta Ambassador,https://www.tripadvisor.in/Hotel_Review-d447371.html,Ambassador Ajanta,Aurangabad
264971,https://www.booking.com/hotel/in/royal-orchid-beach-resort-galaxy.en-gb.html,42734,1174318,Royal Orchid Beach Resort & Spa,https://www.tripadvisor.in/Hotel_Review-d1174318.html,"Royal Orchid Beach Resort & Spa, Goa",Goa
265227,https://www.booking.com/hotel/in/royal-orchid-bangalore.en-gb.html,40121,455923,Hotel Royal Orchid,https://www.tripadvisor.in/Hotel_Review-d455923.html,Hotel Royal Orchid,Bangalore
265458,https://www.booking.com/hotel/in/lemon-tree-hitec-city-hyderabad.en-gb.html,315697,1879037,Lemon Tree Premier HITEC City,https://www.tripadvisor.in/Hotel_Review-d1879037.html,Lemon Tree Premier Hitec City Hyderabad,Hyderabad
265462,https://www.booking.com/hotel/in/ramada-bangalore-bangalore.en-gb.html,210960,477999,Ramada,https://www.tripadvisor.in/Hotel_Review-d477999.html,Ramada by Royal Orchid,Bangalore
265465,https://www.booking.com/hotel/in/four-points-by-sheraton-ahmedabad.en-gb.html,307540,1600861,Four Points by Sheraton Ahmedabad,https://www.tripadvisor.in/Hotel_Review-d1600861.html,Four Points by Sheraton Ahmedabad,Ahmedabad
265468,https://www.booking.com/hotel/in/royal-orchid-brindavan.en-gb.html,44806,674748,Royal Orchid Brindavan Gardens,https://www.tripadvisor.in/Hotel_Review-d674748.html,Royal Orchid Brindavan Garden,Mysore
265471,https://www.booking.com/hotel/in/royal-orchid-central-jaipur-jaipur.en-gb.html,42506,681310,Royal Orchid Central Jaipur,https://www.tripadvisor.in/Hotel_Review-d681310.html,Royal Orchid Central Jaipur,Jaipur
265475,https://www.booking.com/hotel/in/pearls-oceanique-resort.en-gb.html,40482,634618,The Golden Crown Hotel & Spa,https://www.tripadvisor.in/Hotel_Review-d634618.html,The Golden Crown Hotel & Spa,Goa
265479,https://www.booking.com/hotel/in/sandalwood-retreat.en-gb.html,313862,1811897,Sandalwood Hotel & Retreat,https://www.tripadvisor.in/Hotel_Review-d1811897.html,Sandalwood Hotel & Retreat,Goa
265489,https://www.booking.com/hotel/in/sun-village.en-gb.html,40444,477584,Pride Sun Village Resort & Spa,https://www.tripadvisor.in/Hotel_Review-d477584.html,Pride Sun Village Resort & Spa,Goa
265756,https://www.booking.com/hotel/in/lazy-lagoon-goa.en-gb.html,44804,939049,Lazy Lagoon Sarovar Portico Suites,https://www.tripadvisor.in/Hotel_Review-d939049.html,Lazy Lagoon Sarovar Portico Suites,Goa
265787,https://www.booking.com/hotel/in/le-seasons-beach-resort-candolim-goa.en-gb.html,311200,1784103,Le Seasons Beach Resort,https://www.tripadvisor.in/Hotel_Review-d1784103.html,Le Seasons Beach Resort,Goa
266036,https://www.booking.com/hotel/in/venus-international.en-gb.html,311020,1860202,Hotel Venus @ Airport Highway,https://www.tripadvisor.in/Hotel_Review-d1860202.html,Hotel Venus Delhi Aerocity,New Delhi
266262,https://www.booking.com/hotel/in/lemon-tree-amarante-beach-resort-goa.en-gb.html,40469,622715,Lemon Tree Amarante Beach Resort,https://www.tripadvisor.in/Hotel_Review-d622715.html,"Lemon Tree Amarante Beach Resort, Goa",Goa
266434,https://www.booking.com/hotel/in/nirvana-hermitage.en-gb.html,308001,736125,Nirvana Hermitage,https://www.tripadvisor.in/Hotel_Review-d736125.html,Nirvana Hermitage,Goa
266454,https://www.booking.com/hotel/in/suba-international.en-gb.html,200976,1862661,Suba International,https://www.tripadvisor.in/Hotel_Review-d1862661.html,Hotel Suba International,Mumbai
266469,https://www.booking.com/hotel/in/the-paradise-by-tunga.en-gb.html,41596,672412,The Paradise by Tunga,https://www.tripadvisor.in/Hotel_Review-d672412.html,The Paradise By Tunga,Mumbai
266677,https://www.booking.com/hotel/in/the-mirador.en-gb.html,40979,479029,The Mirador,https://www.tripadvisor.in/Hotel_Review-d479029.html,The Mirador,Mumbai
266681,https://www.booking.com/hotel/in/diplomat.en-gb.html,383977,654514,Hotel Diplomat,https://www.tripadvisor.in/Hotel_Review-d654514.html,Hotel Diplomat,Mumbai
